Datetime,"Material particulado respirable","Material particulado respirable grueso"
"2023-08-03 08:04",22.664892944893,16.800065520066
"2023-08-03 08:09",21.442492492492,15.764502738032
"2023-08-03 08:14",21.827702478841,15.642941176471
"2023-08-03 08:19",23.129056199056,16.890660660661
"2023-08-03 08:24",24.528174178762,17.431486291486
"2023-08-03 08:29",34.538925388337,28.031861471861
"2023-08-03 08:34",33.445098039216,31.021241830065
"2023-08-03 08:39",30.032066993464,26.050875507861
"2023-08-03 08:44",29.799533146592,25.116769374416
"2023-08-03 08:49",24.70734402852,18.076134453782
"2023-08-03 08:54",22.357078208843,15.975735483383
"2023-08-03 08:59",23.17401973402,15.786452166452
"2023-08-03 09:04",24.118652158652,16.276443196443
"2023-08-03 09:09",24.639579831933,17.48614379085
"2023-08-03 09:14",23.441312912262,16.121588807566
"2023-08-03 09:19",21.818571428571,14.615396825397
"2023-08-03 09:24",21.727722007722,14.741930501931
"2023-08-03 09:29",21.916806722689,15.593445378151
"2023-08-03 09:34",21.698506069094,14.539654528478
"2023-08-03 09:39",22.030868347339,15.063585434174
"2023-08-03 09:44",22.16749511926,16.050954927426
"2023-08-03 09:50",22.371746031746,15.485873015873
"2023-08-03 09:55",24.694298584299,15.519175309764
"2023-08-03 10:00",25.677921871451,15.894147677089
"2023-08-03 10:05",25.281287408244,16.085691699605
"2023-08-03 10:10",25.874420677362,16.276685977421
"2023-08-03 10:15",25.600476190476,14.986349206349
"2023-08-03 10:20",26.57025210084,16.454957983193
"2023-08-03 10:25",27.431614808085,18.48404269816
"2023-08-03 10:30",26.737027784087,17.311662029677
"2023-08-03 10:35",27.642112723877,18.307007894067
"2023-08-03 10:40",28.740158730159,19.908888888889
"2023-08-03 10:45",29.511801044742,18.640331592096
"2023-08-03 10:50",31.116242713302,24.59173290938
"2023-08-03 10:55",33.680733384263,27.134596384008
"2023-08-03 11:00",37.018925732455,32.145647916824
"2023-08-03 11:04",37.637912566945,33.559596462822
"2023-08-03 11:09",38.937443157443,35.800849420849
"2023-08-03 11:14",38.354435107376,36.884929971989
"2023-08-03 11:19",38.521475256769,37.288048552754
"2023-08-03 11:24",38.583172079643,36.19123425947
"2023-08-03 11:29",37.743968253968,36.99619047619
"2023-08-03 11:35",35.372656820304,32.314581105169
"2023-08-03 11:40",35.378823529412,31.184631185808
"2023-08-03 11:45",35.427342436975,31.716933940243
"2023-08-03 11:50",35.178750346986,29.949557624852
"2023-08-03 11:55",34.126805019305,30.224908301158
"2023-08-03 12:00",34.593305322129,31.118309990663
"2023-08-03 12:04",35.145173745174,30.007258687259
"2023-08-03 12:09",35.064896867838,31.317335540277
"2023-08-03 12:14",34.783638680698,29.962411739471
"2023-08-03 12:19",34.29909682792,31.501650642239
"2023-08-03 12:24",33.543215346745,31.625450301333
"2023-08-03 12:29",33.221029411765,30.423970588235
"2023-08-03 12:41",33.968592878593,32.481874731875
"2023-08-03 12:46",36.525858585859,36.091731601732
"2023-08-03 12:53",36.63708178767,34.822081156787
"2023-08-03 12:58",35.876679123738,35.015009325598
"2023-08-03 13:03",35.739942463472,35.233475660534
"2023-08-03 13:04",35.714779064779,35.577593307593
"2023-08-03 13:17",35.872857142857,33.164761904762
"2023-08-03 13:18",35.850634920635,32.386984126984
"2023-08-03 13:23",35.88332046332,31.511158301158
"2023-08-03 13:28",35.63741363212,33.207301587302
"2023-08-03 13:33",35.630206677266,30.3413354531
"2023-08-03 13:38",36.471422893482,30.696303656598
"2023-08-03 13:43",35.225282234106,30.76862745098
"2023-08-03 13:48",36.057647907648,30.789076479076
"2023-08-03 13:53",35.788233527645,29.200266737326
"2023-08-03 13:58",36.164118404118,28.961553761554
"2023-08-03 14:03",36.736666666667,29.503015873016
"2023-08-03 14:04",36.71102960103,29.237996567997
"2023-08-03 14:08",37.438078582784,29.868276175335
"2023-08-03 14:09",37.565187509893,29.818317125376
"2023-08-03 14:14",37.263562091503,30.466330532213
"2023-08-03 14:19",37.933350998057,28.992457163045
"2023-08-03 14:24",38.234070961718,29.00929038282
"2023-08-03 14:29",37.540876927348,28.963982890453
"2023-08-03 14:34",36.418094985742,27.484999369117
"2023-08-03 14:39",34.568439011968,26.346702317291
"2023-08-03 14:44",33.659640396699,27.31870145929
"2023-08-03 14:49",33.248824538825,28.432372372372
"2023-08-03 14:54",32.078532818533,29.660875160875
"2023-08-03 14:59",30.919047619048,28.400634920635
"2023-08-03 15:04",30.033432508138,30.016325737502
"2023-08-03 15:09",29.103902894491,27.829766573296
"2023-08-03 15:14",28.592595704949,27.33258636788
"2023-08-03 15:19",28.381140131728,27.712941176471
"2023-08-03 15:24",29.667005577006,27.113281853282
"2023-08-03 15:29",30.201092436975,27.936872082166
"2023-08-03 15:34",29.57728013728,27.537706109471
"2023-08-03 15:39",30.162445302445,27.620218790219
"2023-08-03 15:44",30.496050420168,29.878011204482
"2023-08-03 15:49",30.035408433644,28.288498246145
"2023-08-03 15:54",28.936097105509,28.664052287582
"2023-08-03 15:59",29.430333840334,30.550645450645
"2023-08-03 16:04",29.683660130719,29.116339869281
"2023-08-03 16:09",30.025301498978,31.349834203952
"2023-08-03 16:15",28.549943220531,30.765655235067
"2023-08-03 16:20",26.890084033613,27.353949579832
"2023-08-03 16:25",25.285600649351,25.665340909091
"2023-08-03 16:30",25.399636611401,27.200322507381
"2023-08-03 16:35",23.872938652939,24.270501930502
"2023-08-03 16:40",23.104519645696,21.466450147627
"2023-08-03 16:45",25.167628384687,25.075518207283
"2023-08-03 16:50",27.49157626687,27.076684491979
