Datetime,"Material particulado respirable","Material particulado respirable grueso"
"2023-07-02 10:22",3,3.2
"2023-07-02 10:27",3,3.2
"2023-07-02 10:32",3,3.2
"2023-07-02 10:37",3,3.2
"2023-07-02 10:42",3,3.2
"2023-07-02 10:47",3,3.2
"2023-07-02 10:52",3,3.2
"2023-07-02 10:57",3,3.2
"2023-07-02 11:02",3,3.2
"2023-07-02 11:07",3,3.2
"2023-07-02 11:12",3,3.2
"2023-07-02 11:17",3,3.2
"2023-07-02 11:22",3,3.2
"2023-07-02 11:27",3,3.2
"2023-07-02 11:32",3,3.2
"2023-07-02 11:37",3,3.2
"2023-07-02 11:42",3,3.2
"2023-07-02 11:47",3,3.2
"2023-07-02 11:52",3,3.2
"2023-07-02 11:57",3,3.2
"2023-07-02 12:02",3,3.2
"2023-07-02 12:07",3,3.2
"2023-07-02 12:12",3,3.2
"2023-07-02 12:17",3,3.2
"2023-07-02 12:22",3,3.2
"2023-07-02 12:27",3,3.2
"2023-07-02 12:32",3,3.2
"2023-07-02 12:37",3,3.2
"2023-07-02 12:42",3,3.2
"2023-07-02 12:47",3,3.2
"2023-07-02 12:52",3,3.2
"2023-07-02 12:57",3,3.2
"2023-07-02 13:02",3,3.2
"2023-07-02 13:07",3,3.2
"2023-07-02 13:12",3,3.2
"2023-07-02 13:17",3,3.2
"2023-07-02 13:22",3,3.2
"2023-07-02 13:27",3,3.2
"2023-07-02 13:32",3,3.2
"2023-07-02 13:37",3,3.2
"2023-07-02 13:42",3,3.2
"2023-07-02 13:47",3,3.2
"2023-07-02 13:52",3,3.2
"2023-07-02 13:57",3,3.2
"2023-07-02 14:02",3,3.2
"2023-07-02 14:07",3,3.2
"2023-07-02 14:12",3,3.2
"2023-07-02 14:17",3,3.2
"2023-07-02 14:22",3,3.2
"2023-07-02 14:27",3,3.2
"2023-07-02 14:32",3,3.2
"2023-07-02 14:37",3,3.2
"2023-07-02 14:42",3,3.2
"2023-07-02 14:47",3,3.2
"2023-07-02 14:52",3,3.2
"2023-07-02 14:57",3,3.2
"2023-07-02 15:02",3,3.2
"2023-07-02 15:07",3,3.2
"2023-07-02 15:12",3,3.2
"2023-07-02 15:17",3,3.2
"2023-07-02 15:22",3,3.2
"2023-07-02 15:27",3,3.2
"2023-07-02 15:32",3,3.2
"2023-07-02 15:37",3,3.2
"2023-07-02 15:42",3,3.2
"2023-07-02 15:47",3,3.2
"2023-07-02 15:52",3,3.2
"2023-07-02 15:57",3,3.2
"2023-07-02 16:02",3,3.2
"2023-07-02 16:07",3,3.2
"2023-07-02 16:12",3,3.2
"2023-07-02 16:17",3,3.2
"2023-07-02 16:22",3,3.2
"2023-07-02 16:27",3,3.2
"2023-07-02 16:32",3,3.2
"2023-07-02 16:37",3,3.2
"2023-07-02 16:42",3,3.2
"2023-07-02 16:47",3,3.2
"2023-07-02 16:52",3,3.2
"2023-07-02 16:57",3,3.2
"2023-07-02 17:02",3,3.2
"2023-07-02 17:07",3,3.2
"2023-07-02 17:12",3,3.2
"2023-07-02 17:17",3,3.2
"2023-07-02 17:22",3,3.2
"2023-07-02 17:27",3,3.2
"2023-07-02 17:32",3,3.2
"2023-07-02 17:37",3,3.2
"2023-07-02 17:42",3,3.2
"2023-07-02 17:47",3,3.2
"2023-07-02 17:52",3,3.2
"2023-07-02 17:57",3,3.2
"2023-07-02 18:02",3,3.2
"2023-07-02 18:07",3,3.2
"2023-07-02 18:12",3,3.2
"2023-07-02 18:17",3,3.2
"2023-07-02 18:22",3,3.2
"2023-07-02 18:27",3,3.2
"2023-07-02 18:32",3,3.2
"2023-07-02 18:37",3,3.2
"2023-07-02 18:42",3,3.2
"2023-07-02 18:47",3,3.2
"2023-07-02 18:52",3,3.2
"2023-07-02 18:57",3,3.2
"2023-07-02 19:02",3,3.2
"2023-07-02 19:07",3,3.2
"2023-07-02 19:12",3,3.2
"2023-07-02 19:17",3,3.2
"2023-07-02 19:22",3,3.2
"2023-07-02 19:27",3,3.2
"2023-07-02 19:32",3,3.2
"2023-07-02 19:37",3,3.2
"2023-07-02 19:42",3,3.2
"2023-07-02 19:47",3,3.2
"2023-07-02 19:52",3,3.2
"2023-07-02 19:57",3,3.2
"2023-07-02 20:02",3,3.2
"2023-07-02 20:07",3,3.2
"2023-07-02 20:12",3,3.2
"2023-07-02 20:17",3,3.2
"2023-07-02 20:22",3,3.2
"2023-07-02 20:27",3,3.2
"2023-07-02 20:32",3,3.2
"2023-07-02 20:37",3,3.2
"2023-07-02 20:42",3,3.2
"2023-07-02 20:47",3,3.2
"2023-07-02 20:52",3,3.2
"2023-07-02 20:57",3,3.2
"2023-07-02 21:02",3,3.2
"2023-07-02 21:07",3,3.2
"2023-07-02 21:12",3,3.2
"2023-07-02 21:17",3,3.2
"2023-07-02 21:22",3,3.2
"2023-07-02 21:27",3,3.2
"2023-07-02 21:32",3,3.2
"2023-07-02 21:37",3,3.2
"2023-07-02 21:42",3,3.2
"2023-07-02 21:47",3,3.2
"2023-07-02 21:52",3,3.2
"2023-07-02 21:57",3,3.2
"2023-07-02 22:02",3,3.2
"2023-07-02 22:07",3,3.2
"2023-07-02 22:12",3,3.2
"2023-07-02 22:17",3,3.2
"2023-07-02 22:22",3,3.2
"2023-07-02 22:27",3,3.2
"2023-07-02 22:32",3,3.2
"2023-07-02 22:37",3,3.2
"2023-07-02 22:42",3,3.2
"2023-07-02 22:47",3,3.2
"2023-07-02 22:52",3,3.2
"2023-07-02 22:57",3,3.2
"2023-07-02 23:02",3,3.2
"2023-07-02 23:07",3,3.2
"2023-07-02 23:12",3,3.2
"2023-07-02 23:17",3,3.2
"2023-07-02 23:22",3,3.2
"2023-07-02 23:27",3,3.2
"2023-07-02 23:32",3,3.2
"2023-07-02 23:37",3,3.2
"2023-07-02 23:42",3,3.2
"2023-07-02 23:47",3,3.2
"2023-07-02 23:52",3,3.2
"2023-07-02 23:57",3,3.2
"2023-07-03 00:02",3,3.2
"2023-07-03 00:07",3,3.2
"2023-07-03 00:12",3,3.2
"2023-07-03 00:17",3,3.2
"2023-07-03 00:22",3,3.2
"2023-07-03 00:27",3,3.2
"2023-07-03 00:32",3,3.2
"2023-07-03 00:37",3,3.2
"2023-07-03 00:42",3,3.2
"2023-07-03 00:47",3,3.2
"2023-07-03 00:52",3,3.2
"2023-07-03 00:57",3,3.2
"2023-07-03 01:02",3,3.2
"2023-07-03 01:07",3,3.2
"2023-07-03 01:12",3,3.2
"2023-07-03 01:17",3,3.2
"2023-07-03 01:22",3,3.2
"2023-07-03 01:27",3,3.2
"2023-07-03 01:32",3,3.2
"2023-07-03 01:37",3,3.2
"2023-07-03 01:42",3,3.2
"2023-07-03 01:47",3,3.2
"2023-07-03 01:52",3,3.2
"2023-07-03 01:57",3,3.2
"2023-07-03 02:02",3,3.2
"2023-07-03 02:07",3,3.2
"2023-07-03 02:12",3,3.2
"2023-07-03 02:17",3,3.2
"2023-07-03 02:22",3,3.2
"2023-07-03 02:27",3,3.2
"2023-07-03 02:32",3,3.2
"2023-07-03 02:37",3,3.2
"2023-07-03 02:42",3,3.2
"2023-07-03 02:47",3,3.2
"2023-07-03 02:52",3,3.2
"2023-07-03 02:57",3,3.2
"2023-07-03 03:02",3,3.2
"2023-07-03 03:07",3,3.2
"2023-07-03 03:12",3,3.2
"2023-07-03 03:17",3,3.2
"2023-07-03 03:22",3,3.2
"2023-07-03 03:27",3,3.2
"2023-07-03 03:32",3,3.2
"2023-07-03 03:37",3,3.2
"2023-07-03 03:42",3,3.2
"2023-07-03 03:47",3,3.2
"2023-07-03 03:52",3,3.2
"2023-07-03 03:57",3,3.2
"2023-07-03 04:02",3,3.2
"2023-07-03 04:07",3,3.2
"2023-07-03 04:12",3,3.2
"2023-07-03 04:17",3,3.2
"2023-07-03 04:22",3,3.2
"2023-07-03 04:27",3,3.2
"2023-07-03 04:32",3,3.2
"2023-07-03 04:37",3,3.2
"2023-07-03 04:42",3,3.2
"2023-07-03 04:47",3,3.2
"2023-07-03 04:52",3,3.2
"2023-07-03 04:57",3,3.2
"2023-07-03 05:02",3,3.2
"2023-07-03 05:07",3,3.2
"2023-07-03 05:12",3,3.2
"2023-07-03 05:17",3,3.2
"2023-07-03 05:22",3,3.2
"2023-07-03 05:27",3,3.2
"2023-07-03 05:32",3,3.2
"2023-07-03 05:37",3,3.2
"2023-07-03 05:42",3,3.2
"2023-07-03 05:47",3,3.2
"2023-07-03 05:52",3,3.2
"2023-07-03 05:57",3,3.2
"2023-07-03 06:02",3,3.2
"2023-07-03 06:07",3,3.2
"2023-07-03 06:12",3,3.2
"2023-07-03 06:17",3,3.2
"2023-07-03 06:22",3,3.2
"2023-07-03 06:27",3,3.2
"2023-07-03 06:32",3,3.2
"2023-07-03 06:37",3,3.2
"2023-07-03 06:42",3,3.2
"2023-07-03 06:47",3,3.2
"2023-07-03 06:52",3,3.2
"2023-07-03 06:57",3,3.2
"2023-07-03 07:02",3,3.2
"2023-07-03 07:07",3,3.2
"2023-07-03 07:12",3,3.2
"2023-07-03 07:17",3,3.2
"2023-07-03 07:22",3,3.2
"2023-07-03 07:27",3,3.2
"2023-07-03 07:32",3,3.2
"2023-07-03 07:37",3,3.2
"2023-07-03 07:42",3,3.2
"2023-07-03 07:47",3,3.2
"2023-07-03 07:52",3,3.2
"2023-07-03 07:57",3,3.2
"2023-07-03 08:02",3,3.2
"2023-07-03 08:07",3,3.2
"2023-07-03 08:12",3,3.2
"2023-07-03 08:17",3,3.2
"2023-07-03 08:22",3,3.2
"2023-07-03 08:27",3,3.2
"2023-07-03 08:32",3,3.2
"2023-07-03 08:37",3,3.2
"2023-07-03 08:42",3,3.2
"2023-07-03 08:47",3,3.2
"2023-07-03 08:52",3,3.2
"2023-07-03 08:57",3,3.2
"2023-07-03 09:02",3,3.2
"2023-07-03 09:07",3,3.2
"2023-07-03 09:12",3,3.2
"2023-07-03 09:17",3,3.2
"2023-07-03 09:22",3,3.2
"2023-07-03 09:27",3,3.2
"2023-07-03 09:32",3,3.2
"2023-07-03 09:37",3,3.2
"2023-07-03 09:42",3,3.2
"2023-07-03 09:47",3,3.2
"2023-07-03 09:52",3,3.2
"2023-07-03 09:57",3,3.2
"2023-07-03 10:02",3,3.2
"2023-07-03 10:07",3,3.2
"2023-07-03 10:12",3,3.2
"2023-07-03 10:17",3,3.2
"2023-07-03 10:22",3,3.2
"2023-07-03 10:27",3,3.2
"2023-07-03 10:32",3,3.2
"2023-07-03 10:37",3,3.2
"2023-07-03 10:42",3,3.2
"2023-07-03 10:47",3,3.2
"2023-07-03 10:52",3,3.2
"2023-07-03 10:57",3,3.2
"2023-07-03 11:02",3,3.2
"2023-07-03 11:07",3,3.2
"2023-07-03 11:12",3,3.2
"2023-07-03 11:17",3,3.2
"2023-07-03 11:22",3,3.2
"2023-07-03 11:27",3,3.2
"2023-07-03 11:32",3,3.2
"2023-07-03 11:37",3,3.2
"2023-07-03 11:42",3,3.2
"2023-07-03 11:47",3,3.2
"2023-07-03 11:52",3,3.2
"2023-07-03 11:57",3,3.2
"2023-07-03 12:02",3,3.2
"2023-07-03 12:07",3,3.2
"2023-07-03 12:12",3,3.2
"2023-07-03 12:17",3,3.2
"2023-07-03 12:22",3,3.2
"2023-07-03 12:27",3,3.2
"2023-07-03 12:32",3,3.2
"2023-07-03 12:37",3,3.2
"2023-07-03 12:42",3,3.2
"2023-07-03 12:47",3,3.2
"2023-07-03 12:52",3,3.2
"2023-07-03 12:57",3,3.2
"2023-07-03 13:02",3,3.2
"2023-07-03 13:07",3,3.2
"2023-07-03 13:12",3,3.2
"2023-07-03 13:17",3,3.2
"2023-07-03 13:22",3,3.2
"2023-07-03 13:27",3,3.2
"2023-07-03 13:32",3,3.2
"2023-07-03 13:37",3,3.2
"2023-07-03 13:42",3,3.2
"2023-07-03 13:47",3,3.2
"2023-07-03 13:52",3,3.2
"2023-07-03 13:57",3,3.2
"2023-07-03 14:02",3,3.2
"2023-07-03 14:07",3,3.2
"2023-07-03 14:12",3,3.2
"2023-07-03 14:17",3,3.2
"2023-07-03 14:22",3,3.2
"2023-07-03 14:27",3,3.2
"2023-07-03 14:32",3,3.2
"2023-07-03 14:37",3,3.2
"2023-07-03 14:42",3,3.2
"2023-07-03 14:47",3,3.2
"2023-07-03 14:52",3,3.2
"2023-07-03 14:57",3,3.2
"2023-07-03 15:02",3,3.2
"2023-07-03 15:07",3,3.2
"2023-07-03 15:12",3,3.2
"2023-07-03 15:17",3,3.2
"2023-07-03 15:22",3,3.2
"2023-07-03 15:27",3,3.2
"2023-07-03 15:32",3,3.2
"2023-07-03 15:37",3,3.2
"2023-07-03 15:42",3,3.2
"2023-07-03 15:47",3,3.2
"2023-07-03 15:52",3,3.2
"2023-07-03 15:57",3,3.2
"2023-07-03 16:02",3,3.2
"2023-07-03 16:07",3,3.2
"2023-07-03 16:12",3,3.2
"2023-07-03 16:17",3,3.2
"2023-07-03 16:22",3,3.2
"2023-07-03 16:27",3,3.2
"2023-07-03 16:32",3,3.2
"2023-07-03 16:37",3,3.2
"2023-07-03 16:42",3,3.2
"2023-07-03 16:47",3,3.2
"2023-07-03 16:52",3,3.2
"2023-07-03 16:57",3,3.2
"2023-07-03 17:02",3,3.2
"2023-07-03 17:07",3,3.2
"2023-07-03 17:12",3,3.2
"2023-07-03 17:17",3,3.2
"2023-07-03 17:22",3,3.2
"2023-07-03 17:27",3,3.2
"2023-07-03 17:32",3,3.2
"2023-07-03 17:37",3,3.2
"2023-07-03 17:42",3,3.2
"2023-07-03 17:47",3,3.2
"2023-07-03 17:52",3,3.2
"2023-07-03 17:57",3,3.2
"2023-07-03 18:02",3,3.2
"2023-07-03 18:07",3,3.2
"2023-07-03 18:12",3,3.2
"2023-07-03 18:17",3,3.2
"2023-07-03 18:22",3,3.2
"2023-07-03 18:27",3,3.2
"2023-07-03 18:32",3,3.2
"2023-07-03 18:37",3,3.2
"2023-07-03 18:42",3,3.2
"2023-07-03 18:47",3,3.2
"2023-07-03 18:52",3,3.2
"2023-07-03 18:57",3,3.2
"2023-07-03 19:02",3,3.2
"2023-07-03 19:07",3,3.2
"2023-07-03 19:12",3,3.2
"2023-07-03 19:17",3,3.2
"2023-07-03 19:22",3,3.2
"2023-07-03 19:27",3,3.2
"2023-07-03 19:32",3,3.2
"2023-07-03 19:37",3,3.2
"2023-07-03 19:42",3,3.2
"2023-07-03 19:47",3,3.2
"2023-07-03 19:52",3,3.2
"2023-07-03 19:57",3,3.2
"2023-07-03 20:02",3,3.2
"2023-07-03 20:07",3,3.2
"2023-07-03 20:12",3,3.2
"2023-07-03 20:17",3,3.2
"2023-07-03 20:22",3,3.2
"2023-07-03 20:27",3,3.2
"2023-07-03 20:32",3,3.2
"2023-07-03 20:37",3,3.2
"2023-07-03 20:42",3,3.2
"2023-07-03 20:47",3,3.2
"2023-07-03 20:52",3,3.2
"2023-07-03 20:57",3,3.2
"2023-07-03 21:02",3,3.2
"2023-07-03 21:07",3,3.2
"2023-07-03 21:12",3,3.2
"2023-07-03 21:17",3,3.2
"2023-07-03 21:22",3,3.2
"2023-07-03 21:27",3,3.2
"2023-07-03 21:32",3,3.2
"2023-07-03 21:37",3,3.2
"2023-07-03 21:42",3,3.2
"2023-07-03 21:47",3,3.2
"2023-07-03 21:52",3,3.2
"2023-07-03 21:57",3,3.2
"2023-07-03 22:02",3,3.2
"2023-07-03 22:07",3,3.2
"2023-07-03 22:12",3,3.2
"2023-07-03 22:17",3,3.2
"2023-07-03 22:22",3,3.2
"2023-07-03 22:27",3,3.2
"2023-07-03 22:32",3,3.2
"2023-07-03 22:37",3,3.2
"2023-07-03 22:42",3,3.2
"2023-07-03 22:47",3,3.2
"2023-07-03 22:52",3,3.2
"2023-07-03 22:57",3,3.2
"2023-07-03 23:02",3,3.2
"2023-07-03 23:07",3,3.2
"2023-07-03 23:12",3,3.2
"2023-07-03 23:17",3,3.2
"2023-07-03 23:22",3,3.2
"2023-07-03 23:27",3,3.2
"2023-07-03 23:32",3,3.2
"2023-07-03 23:37",3,3.2
"2023-07-03 23:42",3,3.2
"2023-07-03 23:47",3,3.2
"2023-07-03 23:52",3,3.2
"2023-07-03 23:57",3,3.2
"2023-07-04 00:02",3,3.2
"2023-07-04 00:07",3,3.2
"2023-07-04 00:12",3,3.2
"2023-07-04 00:17",3,3.2
"2023-07-04 00:22",3,3.2
"2023-07-04 00:27",3,3.2
"2023-07-04 00:32",3,3.2
"2023-07-04 00:37",3,3.2
"2023-07-04 00:42",3,3.2
"2023-07-04 00:47",3,3.2
"2023-07-04 00:52",3,3.2
"2023-07-04 00:57",3,3.2
"2023-07-04 01:02",3,3.2
"2023-07-04 01:07",3,3.2
"2023-07-04 01:12",3,3.2
"2023-07-04 01:17",3,3.2
"2023-07-04 01:22",3,3.2
"2023-07-04 01:27",3,3.2
"2023-07-04 01:32",3,3.2
"2023-07-04 01:37",3,3.2
"2023-07-04 01:42",3,3.2
"2023-07-04 01:47",3,3.2
"2023-07-04 01:52",3,3.2
"2023-07-04 01:57",3,3.2
"2023-07-04 02:02",3,3.2
"2023-07-04 02:07",3,3.2
"2023-07-04 02:12",3,3.2
